2026-06-13 08:16,10_Monate,FRA,HND,2027-04-09,2027-04-30,ANA,Economy,Paket,Paket,1965,780,2027-04-09 12:10
2026-06-13 08:16,10_Monate,FRA,HND,2027-04-09,2027-04-30,Lufthansa,Economy,Paket,Paket,2067,760,2027-04-09 14:05
2026-06-13 08:16,10_Monate,FRA,HND,2027-04-09,2027-04-30,ANA,Business,Paket,Paket,4685,780,2027-04-09 12:10
2026-06-13 08:16,10_Monate,FRA,HND,2027-04-09,2027-04-30,Lufthansa,Business,Paket,Paket,5989,760,2027-04-09 14:05
2026-06-13 08:16,6_Monate,MUC,HND,2026-12-10,2026-12-31,ANA,Economy,Paket,Paket,1238,750,2026-12-10 10:25
2026-06-13 08:16,6_Monate,MUC,HND,2026-12-10,2026-12-31,Lufthansa,Economy,Paket,Paket,1308,740,2026-12-10 12:35
2026-06-13 08:16,6_Monate,MUC,HND,2026-12-10,2026-12-31,ANA,Business,Paket,Paket,3792,750,2026-12-10 10:25
2026-06-13 08:16,6_Monate,MUC,HND,2026-12-10,2026-12-31,Lufthansa,Business,Paket,Paket,4888,740,2026-12-10 12:35
2026-06-13 08:16,10_Monate,MUC,HND,2027-04-09,2027-04-30,ANA,Economy,Paket,Paket,1878,760,2027-04-09 11:15
2026-06-13 08:16,10_Monate,MUC,HND,2027-04-09,2027-04-30,Lufthansa,Economy,Paket,Paket,2193,740,2027-04-09 12:30
2026-06-13 08:16,10_Monate,MUC,HND,2027-04-09,2027-04-30,ANA,Business,Paket,Paket,6111,760,2027-04-09 11:15
2026-06-13 08:16,10_Monate,MUC,HND,2027-04-09,2027-04-30,Lufthansa,Business,Paket,Paket,7963,740,2027-04-09 12:30
2026-06-14 08:37,6_Monate,FRA,HND,2026-12-11,2027-01-01,ANA,Economy,Paket,Paket,1675,790,2026-12-11 11:35
2026-06-14 08:37,6_Monate,FRA,HND,2026-12-11,2027-01-01,Lufthansa,Economy,Paket,Paket,1777,765,2026-12-11 14:00
2026-06-14 08:37,6_Monate,FRA,HND,2026-12-11,2027-01-01,ANA,Business,Paket,Paket,4692,790,2026-12-11 11:35
2026-06-14 08:37,6_Monate,FRA,HND,2026-12-11,2027-01-01,Lufthansa,Business,Paket,Paket,4704,765,2026-12-11 14:00
2026-06-14 08:37,10_Monate,FRA,HND,2027-04-10,2027-05-01,ANA,Economy,Paket,Paket,1865,790,2027-04-10 20:45
2026-06-14 08:37,10_Monate,FRA,HND,2027-04-10,2027-05-01,Lufthansa,Economy,Paket,Paket,1969,760,2027-04-10 14:05
2026-06-14 08:37,10_Monate,FRA,HND,2027-04-10,2027-05-01,ANA,Business,Paket,Paket,4685,780,2027-04-10 12:10
2026-06-14 08:37,10_Monate,FRA,HND,2027-04-10,2027-05-01,Lufthansa,Business,Paket,Paket,6539,760,2027-04-10 14:05
2026-06-14 08:37,6_Monate,MUC,HND,2026-12-11,2027-01-01,ANA,Economy,Paket,Paket,1586,750,2026-12-11 10:25
2026-06-14 08:37,6_Monate,MUC,HND,2026-12-11,2027-01-01,Lufthansa,Economy,Paket,Paket,1588,740,2026-12-11 12:35
2026-06-14 08:37,6_Monate,MUC,HND,2026-12-11,2027-01-01,ANA,Business,Paket,Paket,4686,750,2026-12-11 10:25
2026-06-14 08:37,6_Monate,MUC,HND,2026-12-11,2027-01-01,Lufthansa,Business,Paket,Paket,4686,740,2026-12-11 12:35
2026-06-14 08:37,10_Monate,MUC,HND,2027-04-10,2027-05-01,ANA,Economy,Paket,Paket,1868,760,2027-04-10 11:15
2026-06-14 08:37,10_Monate,MUC,HND,2027-04-10,2027-05-01,Lufthansa,Economy,Paket,Paket,2193,740,2027-04-10 12:30
2026-06-14 08:37,10_Monate,MUC,HND,2027-04-10,2027-05-01,ANA,Business,Paket,Paket,7088,760,2027-04-10 11:15
2026-06-14 08:37,10_Monate,MUC,HND,2027-04-10,2027-05-01,Lufthansa,Business,Paket,Paket,7963,740,2027-04-10 12:30
2026-06-15 10:50,6_Monate,FRA,HND,2026-12-12,2027-01-02,ANA,Economy,Paket,Paket,1865,790,2026-12-12 11:35
2026-06-15 10:50,6_Monate,FRA,HND,2026-12-12,2027-01-02,Lufthansa,Economy,Paket,Paket,2092,765,2026-12-12 14:00
2026-06-15 10:50,6_Monate,FRA,HND,2026-12-12,2027-01-02,ANA,Business,Paket,Paket,4892,790,2026-12-12 20:45
2026-06-15 10:50,6_Monate,FRA,HND,2026-12-12,2027-01-02,Lufthansa,Business,Paket,Paket,4904,765,2026-12-12 14:00
2026-06-15 10:50,10_Monate,FRA,HND,2027-04-11,2027-05-02,ANA,Economy,Paket,Paket,1775,790,2027-04-11 20:45
2026-06-15 10:50,10_Monate,FRA,HND,2027-04-11,2027-05-02,Lufthansa,Economy,Paket,Paket,1967,760,2027-04-11 14:05
2026-06-15 10:50,10_Monate,FRA,HND,2027-04-11,2027-05-02,ANA,Business,Paket,Paket,4685,780,2027-04-11 12:10
2026-06-15 10:50,10_Monate,FRA,HND,2027-04-11,2027-05-02,Lufthansa,Business,Paket,Paket,5989,760,2027-04-11 14:05
2026-06-15 10:50,6_Monate,MUC,HND,2026-12-12,2027-01-02,ANA,Economy,Paket,Paket,1766,750,2026-12-12 10:25
2026-06-15 10:50,6_Monate,MUC,HND,2026-12-12,2027-01-02,Lufthansa,Economy,Paket,Paket,2141,740,2026-12-12 12:35
2026-06-15 10:50,6_Monate,MUC,HND,2026-12-12,2027-01-02,ANA,Business,Paket,Paket,4686,750,2026-12-12 10:25
2026-06-15 10:50,6_Monate,MUC,HND,2026-12-12,2027-01-02,Lufthansa,Business,Paket,Paket,4688,740,2026-12-12 12:35
2026-06-15 10:50,10_Monate,MUC,HND,2027-04-11,2027-05-02,ANA,Economy,Paket,Paket,1696,760,2027-04-11 11:15
2026-06-15 10:50,10_Monate,MUC,HND,2027-04-11,2027-05-02,Lufthansa,Economy,Paket,Paket,2093,740,2027-04-11 12:30
2026-06-15 10:50,10_Monate,MUC,HND,2027-04-11,2027-05-02,ANA,Business,Paket,Paket,5243,760,2027-04-11 11:15
2026-06-15 10:50,10_Monate,MUC,HND,2027-04-11,2027-05-02,Lufthansa,Business,Paket,Paket,7980,740,2027-04-11 12:30
2026-06-16 10:02,6_Monate,FRA,HND,2026-12-13,2027-01-03,ANA,Economy,Paket,Paket,1865,790,2026-12-13 11:35
2026-06-16 10:02,6_Monate,FRA,HND,2026-12-13,2027-01-03,Lufthansa,Economy,Paket,Paket,1867,765,2026-12-13 14:00
2026-06-16 10:02,6_Monate,FRA,HND,2026-12-13,2027-01-03,ANA,Business,Paket,Paket,5985,790,2026-12-13 11:35
2026-06-16 10:02,6_Monate,FRA,HND,2026-12-13,2027-01-03,Lufthansa,Business,Paket,Paket,5987,765,2026-12-13 14:00
2026-06-16 10:02,10_Monate,FRA,HND,2027-04-12,2027-05-03,ANA,Economy,Paket,Paket,1527,790,2027-04-12 20:45
2026-06-16 10:02,10_Monate,FRA,HND,2027-04-12,2027-05-03,Lufthansa,Economy,Paket,Paket,1799,760,2027-04-12 14:05
2026-06-16 10:02,10_Monate,FRA,HND,2027-04-12,2027-05-03,ANA,Business,Paket,Paket,3392,780,2027-04-12 12:10
2026-06-16 10:02,10_Monate,FRA,HND,2027-04-12,2027-05-03,Lufthansa,Business,Paket,Paket,4706,760,2027-04-12 14:05
2026-06-16 10:02,6_Monate,MUC,HND,2026-12-13,2027-01-03,ANA,Economy,Paket,Paket,1776,750,2026-12-13 10:25
2026-06-16 10:02,6_Monate,MUC,HND,2026-12-13,2027-01-03,Lufthansa,Economy,Paket,Paket,1968,740,2026-12-13 12:35
2026-06-16 10:02,6_Monate,MUC,HND,2026-12-13,2027-01-03,ANA,Business,Paket,Paket,4686,750,2026-12-13 10:25
2026-06-16 10:02,6_Monate,MUC,HND,2026-12-13,2027-01-03,Lufthansa,Business,Paket,Paket,4688,740,2026-12-13 12:35
2026-06-16 10:02,10_Monate,MUC,HND,2027-04-12,2027-05-03,ANA,Economy,Paket,Paket,1608,760,2027-04-12 11:15
2026-06-16 10:02,10_Monate,MUC,HND,2027-04-12,2027-05-03,Lufthansa,Economy,Paket,Paket,1878,740,2027-04-12 12:30
2026-06-16 10:02,10_Monate,MUC,HND,2027-04-12,2027-05-03,ANA,Business,Paket,Paket,4686,760,2027-04-12 11:15
2026-06-16 10:02,10_Monate,MUC,HND,2027-04-12,2027-05-03,Lufthansa,Business,Paket,Paket,6538,740,2027-04-12 12:30
2026-06-17 09:25,6_Monate,FRA,HND,2026-12-14,2027-01-04,Lufthansa,Economy,Paket,Paket,1700,765,2026-12-14 14:00
2026-06-17 09:25,6_Monate,FRA,HND,2026-12-14,2027-01-04,ANA,Economy,Paket,Paket,1772,790,2026-12-14 11:35
2026-06-17 09:25,6_Monate,FRA,HND,2026-12-14,2027-01-04,ANA,Business,Paket,Paket,3390,790,2026-12-14 11:35
2026-06-17 09:25,6_Monate,FRA,HND,2026-12-14,2027-01-04,Lufthansa,Business,Paket,Paket,4687,765,2026-12-14 14:00
2026-06-17 09:25,10_Monate,FRA,HND,2027-04-13,2027-05-04,ANA,Economy,Paket,Paket,1527,780,2027-04-13 12:10
2026-06-17 09:25,10_Monate,FRA,HND,2027-04-13,2027-05-04,Lufthansa,Economy,Paket,Paket,1799,760,2027-04-13 14:05
2026-06-17 09:25,10_Monate,FRA,HND,2027-04-13,2027-05-04,ANA,Business,Paket,Paket,3392,780,2027-04-13 12:10
2026-06-17 09:25,10_Monate,FRA,HND,2027-04-13,2027-05-04,Lufthansa,Business,Paket,Paket,5989,760,2027-04-13 14:05
2026-06-17 09:25,6_Monate,MUC,HND,2026-12-14,2027-01-04,ANA,Economy,Paket,Paket,1683,750,2026-12-14 10:25
2026-06-17 09:25,6_Monate,MUC,HND,2026-12-14,2027-01-04,Lufthansa,Economy,Paket,Paket,1791,740,2026-12-14 12:35
2026-06-17 09:25,6_Monate,MUC,HND,2026-12-14,2027-01-04,Lufthansa,Business,Paket,Paket,3388,740,2026-12-14 12:35
2026-06-17 09:25,6_Monate,MUC,HND,2026-12-14,2027-01-04,ANA,Business,Paket,Paket,3391,750,2026-12-14 10:25
2026-06-17 09:25,10_Monate,MUC,HND,2027-04-13,2027-05-04,ANA,Economy,Paket,Paket,1538,760,2027-04-13 11:15
2026-06-17 09:25,10_Monate,MUC,HND,2027-04-13,2027-05-04,Lufthansa,Economy,Paket,Paket,1878,740,2027-04-13 12:30
2026-06-17 09:25,10_Monate,MUC,HND,2027-04-13,2027-05-04,ANA,Business,Paket,Paket,4688,760,2027-04-13 11:15
2026-06-17 09:25,10_Monate,MUC,HND,2027-04-13,2027-05-04,Lufthansa,Business,Paket,Paket,5988,740,2027-04-13 12:30
